issuekey,storypoint,context,codesnippet,Bug,Epic,Improvement,New Feature,Story,Sub-task,Technical task,Android,BlackBerry,CLI,Code Processor,Core,Drillbit,Hyperloop,LiveView,MobileWeb,Release,TiAPI,Tooling,Windows,iOS
TIMOB-19823,5.0,"Android: ConcurrentModificationException at TiListView h6.Reproduce Step:
1. Simply the test case attached.
2. Scroll down until exception throw out and app crash.

h6.Exception
","<code>
[DEBUG] :  AndroidRuntime: Shutting down VM
[WARN] :   dalvikvm: threadid=1: thread exiting with uncaught exception (group=0x40cbb930)
[ERROR] :  TiApplication: (main) [914474,914474] Sending event: exception on thread: main msg:java.util.ConcurrentModificationException; Titanium 5.0.0,2015/09/15 23:07,ec79bc5
[ERROR] :  TiApplication: java.util.ConcurrentModificationException
[ERROR] :  TiApplication: 	at java.util.ArrayList$ArrayListIterator.remove(ArrayList.java:582)
[ERROR] :  TiApplication: 	at ti.modules.titanium.ui.widget.listview.TiListView.checkMarker(TiListView.java:457)
[ERROR] :  TiApplication: 	at ti.modules.titanium.ui.widget.listview.TiListView$TiBaseAdapter.getView(TiListView.java:255)
[ERROR] :  TiApplication: 	at android.widget.HeaderViewListAdapter.getView(HeaderViewListAdapter.java:220)
[ERROR] :  TiApplication: 	at android.widget.AbsListView.obtainView(AbsListView.java:2143)
[ERROR] :  TiApplication: 	at android.widget.ListView.makeAndAddView(ListView.java:1831)
[ERROR] :  TiApplication: 	at android.widget.ListView.fillDown(ListView.java:674)
[ERROR] :  TiApplication: 	at android.widget.ListView.fillGap(ListView.java:638)
[ERROR] :  TiApplication: 	at android.widget.AbsListView.trackMotionScroll(AbsListView.java:4930)
[ERROR] :  TiApplication: 	at android.widget.AbsListView$FlingRunnable.run(AbsListView.java:4087)
[ERROR] :  TiApplication: 	at android.view.Choreographer$CallbackRecord.run(Choreographer.java:749)
[ERROR] :  TiApplication: 	at android.view.Choreographer.doCallbacks(Choreographer.java:562)
[ERROR] :  TiApplication: 	at android.view.Choreographer.doFrame(Choreographer.java:531)
[ERROR] :  TiApplication: 	at android.view.Choreographer$FrameDisplayEventReceiver.run(Choreographer.java:735)
[ERROR] :  TiApplication: 	at android.os.Handler.handleCallback(Handler.java:725)
[ERROR] :  TiApplication: 	at android.os.Handler.dispatchMessage(Handler.java:92)
[ERROR] :  TiApplication: 	at android.os.Looper.loop(Looper.java:137)
[ERROR] :  TiApplication: 	at android.app.ActivityThread.main(ActivityThread.java:5041)
[ERROR] :  TiApplication: 	at java.lang.reflect.Method.invokeNative(Native Method)
[ERROR] :  TiApplication: 	at java.lang.reflect.Method.invoke(Method.java:511)
[ERROR] :  TiApplication: 	at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:793)
[ERROR] :  TiApplication: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:560)
[ERROR] :  TiApplication: 	at dalvik.system.NativeStart.main(Native Method)
<code>

h6.Note
1. It was working well in SDK 3.5.1.GA, but after upgrade to 5.0.x, it happened.
2. Basically test code is using ListView.setMarker() heavily to track which row the user has scrolled to and loading of additional rows. 
3. Only happens on Android, iOS works well.</code></code>",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TIMOB-19828,8.0,"Update node-ios-device, ioslib, and TiSDK to work with Node.js 5.0 Node.js 5.0 is out and the module api version was bumped to 47, so node-ios-device needs to be updated, as well as ioslib and tisdk.",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TIMOB-19833,5.0,"Allow users to access images via Ti.Filesystem when app thinning is enabled Because of TIMOB-19757 we have made app-thinning of image assets optional (for existing projects).

This means that when a developer needs to have access to an image via {{Ti.Filesystem.getFile()}} he has to disable app-thinning for *all* images.

We need a better solution for this.

Some thoughts:

* Provide away to exclude images from asset catalogs
** (n) Requires new folder or meta file
* Modify {{Ti.Filesystem.getFile()}} to find images in asset catalogs
** (n) Requires hack to recognise image requests under resourceDirectory and translate that to {{[UIImage imageNamed:@""my-name""];}}
* Add {{Ti.Filesystem.getAsset()}} to get an asset via {{[UIImage imageNamed:@""my-name""];}}
** (y) Looks like the best option.",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-19836,5.0,"Windows: Missing properties for TitaniumKit Proxy Some {{Proxy}} properties are not implemented in TitaniumKit, such as {{apiName}} and {{bubbleParent}}.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19838,5.0,"Windows: Fix Jenkins Windows SDK PR Build Currently all tests in Jenkins Windows SDK PR Build are failing. Seems like they are failing when launching emulator. Do we change something recently?

","<code>
12:35:24 [DEBUG] :  Time Elapsed 00:00:16.29
12:35:24 [INFO] :   Writing build manifest: C:\Windows\TEMP\mocha\build-manifest.json
12:35:24 [INFO] :   Copying results back to project build directory
12:35:26 [INFO] :   Finished building the application in 39s 280ms
12:35:26 [INFO] :   Finished building the application in 39s 282ms
12:35:26 [INFO] :   Waiting for Windows Phone emulator to finish booting
12:45:55 [ERROR] :  Failed to start emulator ""8-1-1""
12:45:55 [ERROR] :  App deployment failed. Please try again.
<code>

* http://studio-jenkins.appcelerator.org/job/titanium_mobile_windows_prs/1437/
* http://studio-jenkins.appcelerator.org/job/titanium_mobile_windows_prs/1441/
* http://studio-jenkins.appcelerator.org/job/titanium_mobile_windows_prs/1440/</code></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19840,3.0,"Titanium_mobile_tests: Test suites unable to build due to missing DefaultIcon.png When executing tio2 on the test suites in titanium_mobile_tests repo, it fails with missing DefaultIcon.png.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TIMOB-19842,3.0,"Android: CardView cardPreventCornerOverlap and cardUseCompatPadding should not start with card I think it's great that we follow the [platform API|https://developer.android.com/reference/android/support/v7/widget/CardView.html] for CardView, but for {{cardPreventCornerOverlap}} and {{cardUseCompatPadding}} we don't. On Android there are no properties, but only methods and these don't start with {{card}}. To match this in Titanium the properties shouldn't start with this either so our getters and setters match those of the platform.",,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TIMOB-19843,2.0,Android: CardView's cardMaxElevation should (marked as) be creation-only As explain in the [Android Reference|https://developer.android.com/reference/android/support/v7/widget/CardView.html#attr_android.support.v7.cardview:cardElevation] and confirmed by tests I did the {{cardMaxElevation}} property is creation-only. Changing it later has no effect.,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TIMOB-19856,5.0,"Windows: Jenkins test script should select an 8.1 emulator With the Windows 10 SDK installed the default deviceId {{8-1-1}} that we deploy to becomes a Windows 10 Emulator. This causes the test to fail.

!http://puu.sh/l7riT/91952a1700.png!

We should select a Windows 8.1 Emulator to run the test.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19865,5.0,"Windows: Revisit skipped mocha test Currently there are a lot of unit test which is skipped in NMocha. There should be a lot of changes since we introduce mocha tests, so we might want to re-visit these tests and see if it works now. If we still find a test that is failing we need to create a new ticket for it.
",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19867,5.0,"Windows: Test Windows 10 universal app under Windows 10 mobile Build Titanium libs and apps for Windows 10 store (universal), and see if it runs under Windows 10 mobile. https://msdn.microsoft.com/en-us/library/windows/apps/dn894631.aspx suggests that what you build for desktop should also be able to targt phone: https://msdn.microsoft.com/en-us/library/windows/apps/dn894631.aspx",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19886,8.0,"Windows: Some unit tests failed for Windows Store app Some unit tests in {{NMocha}} failed on Windows Store app. Make sure all tests pass for both Windows Phone and Store.

How to reproduce:

* Create NMocha project for Windows Store app
","<code>
$ node YOUR_titanium_mobile_windows/Tools/Scripts/generate_project.js -p WindowsStore new NMocha
<code>
* Open {{NMocha.WindowsStore.Win32/NMocha.sln}} and run it in Local Machine
* Results are print out to the VS console, make sure all unit tests pass
</code></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19903,8.0,"Android: Fix crash due to GC of UI native proxies in hyperloop If we generate a native UI proxy (say an android.view.View) and add it to a Titanium UI, we see crashes when the UI is GCed. This can bee easily seen in the hyperloop-examples repo. Once we go to an example where we generate a native view and add it to the UI from Titanium (like say Animate View example) and then go back to the main listing - causing a GC of the elements in that view, we see a crash of the app.",,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TIMOB-19905,1.0,"iOS: SafariDialog's supported is false on iOS 9.1 The following code:

{code:javascript}
var dialog = require('ti.safaridialog');

Ti.API.info('ti.safaridialog.supported ' + dialog.supported);
Ti.API.info('ti.safaridialog.getSupprted() ' + dialog.getSupported());
Ti.API.info('ti.safaridialog.isSupported() ' + dialog.isSupported());
","<code>

Will print:

<code>
[INFO]  ti.safaridialog.supported false
[INFO]  ti.safaridialog.getSupprted() false
[INFO]  ti.safaridialog.isSupported() false
<code>

So the example in the docs will fail. The only workaround is to manually check the device's iOS version (or it will crash on older devices if you leave out the check)</code></code></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-19908,3.0,"iOS: Ti.UI.ScrollableView was not shown In use-autolayout enabled and specification the width/height properties.

Test case.

*tiapp.xml*

{code:xml}
<ios>
<use-autolayout>true</use-autolayout>
</ios>
","<code>

*app.js*

{code:javascript}
var win = Ti.UI.createWindow(),
  view0 = Ti.UI.createView({
    backgroundColor: 'red'
  }),
  view1 = Ti.UI.createView({
    backgroundColor: 'green'
  }),
  view2 = Ti.UI.createView({
    backgroundColor: 'blue'
  }),
  scrollableview = Ti.UI.createScrollableView({
    width: 200, // not the Ti.UI.FILL or SIZE
    height: 200, // not the Ti.UI.FILL or SIZE
    views: [
      view0,
      view1,
      view2
    ]
  });

win.add(scrollableview);
win.open();
<code></code></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-19921,13.0,Windows: Implement missing View properties From TIMOB-19837 Ti.UI.View TitaniumKit introduces a lot of properties. Ti.UI.View for Windows should implement them as much as possible.,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19925,5.0,"Windows: Implement Ti.App.Properties ""change"" event ""change"" event should be fired when a property is changed.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19927,5.0,Windows: Implement Blob.width and height Currently {{Ti.Blob}} width and height are not updated even when Blob represents an image.,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19929,5.0,Windows: Implement Ti.Filesystem.File.append {{Ti.Filesystem.File.append}} is not implemented for Windows.,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19930,5.0,Windows: Implement Ti.Filesystem.File.deleteDirectory {{Ti.Filesystem.File.deleteDirectory}} does not work when {{recursive}} is true.,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19943,5.0,"Android: Support casting hyperloop proxies to different native types Previously we'd return/wrap any arguments and return types as the actual Java type we received, rather than the type declared by the method return/param type. this led to an issue where we'd receive types that weren't available in our hyperloop JS wrappers (either because they weren't in the type hierarchy we traversed - or more important, if they were ""hidden""/native types). As an example, we'd get a DisplayListCanvas (a subclass of Canvas) in a subclass of View's onDraw method. That type isn't in the android.jar and we have no means of trying to get it's details without the android source code. the method declares the param type as simply Canvas.

As  a hedge against this, when we wrap arguments or return types, we hold the object and it's specific subclass on the Java side, but report as and wrap with the declared type. As a result, that means we now need some way to be able to explicitly cast down to subclasses if we know the value is a more specific subclass (say on View.getLayoutParams).",,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TIMOB-19947,8.0,Windows: Implement Titanium.UI.AttributedString Implement {{Titanium.UI.AttributedString}} for Windows.,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19957,8.0,Windows: background color for ProgressBar Currently only {{color}} (foreground color) property is supported for {{Ti.UI.ProgressBar}}. It should be able to support {{backgroundColor}} and {{backgroundDisabledColor}} etc.,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19959,8.0,"Windows: Missing events in ScrollView There's no events implemented in {{Ti.UI.ScrollableView}}. Also, revisit [API doc|http://docs.appcelerator.com/platform/latest/#!/api/Titanium.UI.ScrollView] and see if it has valid API availability for Windows.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19963,5.0,"Windows: ""return"" and ""change"" event for Titanium.UI.TextArea  Implement {{change}} and {{return}} event for {{Titanium.UI.TextArea}} for Windows.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19967,2.0,"Ti.SafariDialog: Huge list of warnings after GenerateDSYMFile When I build a project that uses the new ti.safaridialog module I get a huge list of warnings, but the module does function as expected.

","<code>
[TRACE] GenerateDSYMFile build/Products/Debug-iphonesimulator/Ti\ 5.1.0.app.dSYM build/Products/Debug-iphonesimulator/Ti\ 5.1.0.app/Ti\ 5.1.0
[TRACE]     cd /Users/fokkezb/dev/samples/appc-sample-ti510/build/iphone
[TRACE]     export PATH=""/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneSimulator.platform/Developer/usr/bin:/Applications/Xcode.app/Contents/Developer/usr/bin:/opt/local/bin:/opt/local/sbin:/usr/local/bin:/usr/bin:/bin:/usr/sbin:/sbin:/Users/fokkezb/dev/bin/apache-ant-1.9.6/bin:/Users/fokkezb/dev/bin/android-ndk-r10e""
[TRACE]     /Applications/Xcode.app/Contents/Developer/Toolchains/XcodeDefault.xctoolchain/usr/bin/dsymutil /Users/fokkezb/dev/samples/appc-sample-ti510/build/iphone/build/Products/Debug-iphonesimulator/Ti\ 5.1.0.app/Ti\ 5.1.0 -o /Users/fokkezb/dev/samples/appc-sample-ti510/build/iphone/build/Products/Debug-iphonesimulator/Ti\ 5.1.0.app.dSYM
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: /var/folders/yv/gl6_zqmj7ng870ln0vg15f1r0000gp/C/com.apple.DeveloperTools/7.1-7B91b/Xcode/SharedPrecompiledHeaders/TiSafaridialog_Prefix-ewjdfjcxlhzwxbfzvtmgnnmuqotc/TiSafaridialog_Prefix.pch.pch: No such file or directory
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: /var/folders/yv/gl6_zqmj7ng870ln0vg15f1r0000gp/C/com.apple.DeveloperTools/7.1-7B91b/Xcode/SharedPrecompiledHeaders/TiSafaridialog_Prefix-ewjdfjcxlhzwxbfzvtmgnnmuqotc/TiSafaridialog_Prefix.pch.pch: No object file for requested architecture
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSDictionary
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSObject
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSObject
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSMutableDictionary
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSArray
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSURL
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSString
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:@S@_opaque_pthread_rwlock_t
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSMutableArray
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSObject
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSObject
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSObject
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSObject
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSCondition
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)UIViewController
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSNumber
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSNotification
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)UIColor
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModuleAssets.o):
[TRACE] warning: /var/folders/yv/gl6_zqmj7ng870ln0vg15f1r0000gp/C/com.apple.DeveloperTools/7.1-7B91b/Xcode/SharedPrecompiledHeaders/TiSafaridialog_Prefix-ewjdfjcxlhzwxbfzvtmgnnmuqotc/TiSafaridialog_Prefix.pch.pch: No such file or directory
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModuleAssets.o):
[TRACE] warning: /var/folders/yv/gl6_zqmj7ng870ln0vg15f1r0000gp/C/com.apple.DeveloperTools/7.1-7B91b/Xcode/SharedPrecompiledHeaders/TiSafaridialog_Prefix-ewjdfjcxlhzwxbfzvtmgnnmuqotc/TiSafaridialog_Prefix.pch.pch: No object file for requested architecture
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModuleAssets.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSObject
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModuleAssets.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSData
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModuleAssets.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSString
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: /var/folders/yv/gl6_zqmj7ng870ln0vg15f1r0000gp/C/com.apple.DeveloperTools/7.1-7B91b/Xcode/SharedPrecompiledHeaders/TiSafaridialog_Prefix-brisvvhtoruztqdxqtzphtqhveat/TiSafaridialog_Prefix.pch.pch: No such file or directory
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: /var/folders/yv/gl6_zqmj7ng870ln0vg15f1r0000gp/C/com.apple.DeveloperTools/7.1-7B91b/Xcode/SharedPrecompiledHeaders/TiSafaridialog_Prefix-brisvvhtoruztqdxqtzphtqhveat/TiSafaridialog_Prefix.pch.pch: No object file for requested architecture
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSDictionary
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSObject
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSObject
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSMutableDictionary
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSArray
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSURL
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSString
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:@S@_opaque_pthread_rwlock_t
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSMutableArray
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSObject
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSObject
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSObject
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSObject
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSCondition
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)UIViewController
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSNumber
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSNotification
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModule.o):
[TRACE] warning: Could not resolve external type c:objc(cs)UIColor
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModuleAssets.o):
[TRACE] warning: /var/folders/yv/gl6_zqmj7ng870ln0vg15f1r0000gp/C/com.apple.DeveloperTools/7.1-7B91b/Xcode/SharedPrecompiledHeaders/TiSafaridialog_Prefix-brisvvhtoruztqdxqtzphtqhveat/TiSafaridialog_Prefix.pch.pch: No such file or directory
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModuleAssets.o):
[TRACE] warning: /var/folders/yv/gl6_zqmj7ng870ln0vg15f1r0000gp/C/com.apple.DeveloperTools/7.1-7B91b/Xcode/SharedPrecompiledHeaders/TiSafaridialog_Prefix-brisvvhtoruztqdxqtzphtqhveat/TiSafaridialog_Prefix.pch.pch: No object file for requested architecture
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModuleAssets.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSObject
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModuleAssets.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSData
[TRACE] while processing /Users/fokkezb/Library/Application Support/Titanium/modules/iphone/ti.safaridialog/1.0.2/libti.safaridialog.a(TiSafaridialogModuleAssets.o):
[TRACE] warning: Could not resolve external type c:objc(cs)NSString
[TRACE]
[TRACE] CopySwiftLibs build/Products/Debug-iphonesimulator/Ti\ 5.1.0.app
<code></code></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
