issuekey,storypoint,context,codesnippet,Bug,Improvement,New Feature,Story,Task, Acegi, PGP, SXC, WS-Security), XPath, XSLT,Batch,Build: (other),Build: Distributions,Build: Integration Tests,Build: Libraries / Dependencies,Build: Maven,Core: (other),Core: API,Core: Bootstrap / Standalone,Core: Components,Core: Concurrency / Threading,Core: Configuration,Core: Containers,Core: Deployment,Core: Domains shared resources,Core: Endpoints,Core: Event/Message,Core: Exception Handling,Core: Expressions,Core: Flow,Core: Lifecycle,Core: Logging,Core: Non-Blocking,Core: Properties,Core: Queues (SEDA) / Persistence,Core: Registry,Core: Routing / Filters,Core: Services,Core: Sessions,Core: Streaming,Core: Transactions,Core: Transformers,Core: Transports,Core: Watermark,Documentation / Website,Examples / Tutorials,Extensions,Extensions API,Modules: (other),Modules: CXF,Modules: Database,Modules: Devkit Support,Modules: HTTP,Modules: JSON,Modules: Jersey,Modules: Management / JMX,Modules: Scripting,Modules: Security (Spring Security,Modules: Spring,Modules: Validators,Modules: WS Consumer,Modules: XA Transactions,Modules: XML,Schema,Tools,Transport: Axis,Transport: Email,Transport: FTP / SFTP,Transport: File,Transport: HTTP(S) / Jetty,Transport: JDBC,Transport: JMS,Transport: TCP / UDP / SSL / Multicast,Transport: VM,Transport: XMPP (Jabber),e: DataSense,sdk
MULE-9277,1.0,"Troubleshooting: Expression component doesn't show the doc:name, element xml and number line in the exception logging Troubleshooting: Expression component doesn't show the doc:name, element xml and number line in the exception logging",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9290,5.0,"Extensions fail to build if parameter has a wildcard generic Consider an extension with a parameter like this:

{code:java}
@Parameter
private ObjectStore<? extends Serializable> timeObjectStore;
","<code>

Building such a extension results on the following error:

<code>
[ERROR] diagnostic: error: Can't get qualifier for a null class
  java.lang.IllegalArgumentException: Can't get qualifier for a null class
  	at org.mule.extension.api.introspection.DataQualifierFactory.getQualifier(DataQualifierFactory.java:176)
  	at org.mule.extension.api.introspection.DataType.of(DataType.java:86)
  	at org.mule.extension.api.introspection.DataType.of(DataType.java:38)
  	at org.mule.extension.api.introspection.DataType.of(DataType.java:62)
  	at org.mule.module.extension.internal.util.IntrospectionUtils.toDataType(IntrospectionUtils.java:172)
  	at org.mule.module.extension.internal.util.IntrospectionUtils.getFieldDataType(IntrospectionUtils.java:118)
  	at org.mule.module.extension.internal.introspection.AnnotationsBasedDescriber.declareSingleParameters(AnnotationsBasedDescriber.java:223)
  	at org.mule.module.extension.internal.introspection.AnnotationsBasedDescriber.declareAnnotatedParameters(AnnotationsBasedDescriber.java:168)
  	at org.mule.module.extension.internal.introspection.AnnotationsBasedDescriber.declareConfiguration(AnnotationsBasedDescriber.java:163)
  	at org.mule.module.extension.internal.introspection.AnnotationsBasedDescriber.declareConfigurations(AnnotationsBasedDescriber.java:140)
  	at org.mule.module.extension.internal.introspection.AnnotationsBasedDescriber.describe(AnnotationsBasedDescriber.java:116)
<code>

The problem is that because the generic is a wildcard, the ResolveableType  obtained by IntrospectionUtils.getFieldDataType() returns a null rawClass. As a result, the generated DataType points to a null class which in turn causes a NPE when an attempt is made to obtain a qualifier.

The SDK should:

* Ignore a type's generics one they contain at least one wildcard (consider cases like Map<string, ?="""">
* Log a warning when it founds a wildcard generic
* Also verify this behaviour for the case of operations in which the parameters are obtained from method arguments instead of fields
</string,></code></code></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9308,8.0,"No way to pass security parameters to proxied SOAP service with security policy Proxy any SOAP service in the API Platform, and apply any client-id based policy to that proxy.  Now try and build an application that calls the proxy using WS Consumer...

There is no way to pass the client_id and secret as a query parameter in a SOAP service request.  I tried appending the query params on to the WSDL URL and the Service URL but alas, this didn't work.

There may be a different way to do this (e.g. configure the policy to look for the client_id and secret elsewhere) but I haven't found a way to do this; and it must be a way that requires absolutely no changes to the proxy or to the SOAP service implementation.

Using the RAML/HTTP consumer it's very easy to configure the query params that need to be sent.  Something this easy would be ideal!",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9313,0.0,"MVEL expressions that return NullPayload must return the object The following premises should apply:

- When comparing a NullPayload with null in a MVEL expression, it must return true.
- When getting a NullPayload, it must get a NullPayload instance instead of null.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9314,5.0,Upgrade libraries and remove deprecated components in XML module Upgrade saxon and remove all the deprecated components in mule-module-xml,,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9317,0.0,"HTTP outbound credentials not picked up if credentials exist from inbound Customer has a http outbound which needs basic authentication. What he observed is if the inbound is a file connector, it works correctly; however if the inbound is a ftp/sftp connector which has username/password set, it fails with 401. ",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MULE-9318,0.0,Update joda-time to version 2.9 or newer We need to update joda-time to the latest version due to compatibility issues with the latest updates of Oracle JDK 8,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9319,0.0,"Async Reconnection strategies can't be defined globally In spite of being documented in the section [Global Settings Configuration Reference|http://www.mulesoft.org/documentation/display/current/Global+Settings+Configuration+Reference] of our documentation, it is not possible to define an asynchronous reconnection factory at a global level.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9323,0.0,"WS consumer fails when reading secured WSDL When a wsdl is secured with basic credentials the WS consumer fails to start.

The WS consumer does create the following configuration in Studio:
{code:xml}
    <ws:consumer-config name=""Web_Service_Consumer1"" port="""" service="""" serviceaddress="""" wsdllocation=""https://user:pass@host/url"">
</ws:consumer-config>","<code>

As you can see the authentication is sent as part of the URL.</code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9324,0.0,No exception is thrown when folder in path is removed During run-time if the path to pool files from using the File transport is removed or renamed then the File Transport pooling will not throw any exception.,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MULE-9326,5.0,"Add the 'target' synthetic parameter on all SDK operations All operations written through the SDK must automatically include a parameter named target. This parameter is an optional String and doesn't support expression.

When provided, it means that the message that first entered the OperationMessageProcessor must leave it untouched. However, whatever output the operation produces must be propagated on a new MuleMessage which is set on a flowVar which name is taken from the target property",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9327,5.0,"Add support for new MuleMessage in the SDK SDK should no longer be compatible with the Mule 3.x MUle Message. Instead, it should only support the new MuleMessage interface defined in mule-api.

Because the new mule message is meant to be immutable but we still haven't reach that point, operations which return a MuleMessage must set the payload, attributes and dataType of the returned message into the one that entered the pipeline.

If the attributes or dataType of the returned message are null, then the values currently set on the original message must be preserved.

Operations will no longer be allowed to return a MuleEvent.",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9328,13.0,Add support for reconnection on SDK message sources Extend the work done in MULE-8909 to augment MULE-9083,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MULE-9329,3.0,"Rethink SDK support for data types Currently, the SDK supports obtaining and setting the output message through a combination of the following:

* ContentType interface
* ContentMetadata interface
* ContentMetadataParameters annotation

Given that the DataType is now a first class citizen on the new MuleMessage API, we need to rethink if it makes sense to continue to do things like that or if we should just use a simpler, MuleMessage based model",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9335,3.0,Remove Expression Evaluators Remove expression evaluators,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9344,3.0,Move TlsContextFactory to the Mule API Move the contents of org.mule.module.tls.api to the mule-api project,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9346,0.0,"MESSAGE_SEND_BEGIN event for EndpointMessageNotification is sent after the outbound call is executed The event MESSAGE_SEND_BEGIN for the Endpoint Message Notification is triggered only after the message is sent and not before.
This causes that the notification is not sent if the outbound call fails (i.e a connection error)",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9348,8.0,Merge 3.x to 4.x Merge the latest changes on the 3.x branch into 4.x,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9349,5.0,"When extensions has a POJO parameter with ExpressionSupport.REQUIRED, no child element should be generated for it When a Parameter or Field is configured with org.mule.extension.api.introspection.ExpressionSupport.REQUIRED, no child element should be generated in the XSD.

The global element associated to the pojo should be generated.

",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9351,3.0,"Required pojos are marked as optional on XSD if not instantiable When required pojos are instantiable, the SchemaBuilder generates an optional attribute and an optional nested element to define it. Then, there's a runtime validation to make sure that one of the two have been honoured.

However, if the pojo type is not instantiable, the nested element is not generated, yet the parameter is still marked as optional.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9352,0.0,Move ConnectionHandlingTypeModelProperty to Extension API so that it can be consumed from Studio In order to generate studio support for pooling profile we need to move the property to extensions API instead of being internal,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9353,0.0,"Operation invocation using reflection fails since it does not resolves all the method parameters When trying to invoke the following operation:

","<code>
public class JmsConsume
{

    @Operation
    public MuleMessage<object, jmsattributes=""""> consume(@Connection JmsConnection connection,
                        @UseConfig JmsConnector jmsConnector,
                        @Optional DestinationType destinationType,
                        @Optional AckMode ackMode,
                        @Optional String selector,
                        @Optional String destination,
                        @Optional(defaultValue = ""10000"") Long maximumWaitTime)
    {

        try
        {
            Session session = null;
            MessageConsumer consumer = null;
            try
            {
                session = connection.createSession(convertAckMode(ackMode, false));
                Destination jmsDestination = connection.getJmsSupport().createDestination(session, destination, destinationType.isTopic());
                java.util.Optional<string> durableName = java.util.Optional.ofNullable(destinationType.isTopic() ? destinationType.getDurableSubscriptionName() : null);
                consumer = connection.getJmsSupport().createConsumer(session, jmsDestination, selector, jmsConnector.isNoLocal(), durableName, destinationType.isTopic());
                Message receive = resolveConsumeMessage(maximumWaitTime, consumer).get();
                return convertJmsMessageToMuleMessage(receive);
            }
            finally
            {
                connection.closeQuietly(consumer);
                connection.closeQuietly(session);
            }
        }
        catch (JMSException e)
        {
            throw new RuntimeException(e);
        }
    }
}
<code>

The following exception is thrown:

Caused by: java.lang.IllegalArgumentException
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at org.springframework.util.ReflectionUtils.invokeMethod(ReflectionUtils.java:202)
	at org.mule.module.extension.internal.runtime.executor.ReflectiveMethodOperationExecutor.execute(ReflectiveMethodOperationExecutor.java:76)
	at org.mule.module.extension.internal.runtime.executor.InterceptableOperationExecutorWrapper.execute(InterceptableOperationExecutorWrapper.java:58)
	at org.mule.module.extension.internal.runtime.DefaultExecutionMediator.executeWithInterceptors(DefaultExecutionMediator.java:112)

The problem is that Extensions API is not resolving the full list of parameters that the method requires. Is only resolving 2 parameters. For all those which value is null it's doing nothing.</code></string></object,></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9354,5.0,"Remove ContentMetadataConcept from SDK In MULE-8959 a mechanism was added to allow obtaining and setting the output dataType from a extension operation.

With the coming of the new mule message, this mechanism is no longer necessary, since the MuleMessage became a minimalistic thing on which the DataType became a first class citizen.

So we need to:

1) Rename the ContentMetadataParameters annotation to DataTypeParameters
2) Delete de ContentMetadata and ContentType concepts from the extensions-api
3) rewrite the org.mule.module.extension.internal.runtime.processor.AbstractReturnDelegate#resolveDataType so that the same behaviour is maintained but using org.mule.api.metadata.DataType instead",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9357,2.0,"Add configuration for maven-jar-plugin in the Extensions Parent Pom *Add configuration for maven-jar-plugin in the Extensions Parent Pom*

Add configuration to add missing entries in the Manifest file like *Implementation-version* and *Specification-version*",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9360,3.0,"Two ways of setting aliases for parameters The @Alias annotations is the default mechanism to force a name on the SDK.

However, the @Parameter annotation also provides an alias attribute which collides with the one above.

We need to remove that attribute and standarize on @Alias",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9363,0.0,Infinite loop encrypting/decrypting zero length values Both EncryptStreamTransformer and DencryptStreamTransformer assume that the value to encrypt/decrypt will have at least one character. This causes an infinite loop when the value has no bytes to process.,,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9364,0.0,"DecryptStreamTransformer does not close original input stream DecryptStreamTransformer is not closing the input stream used as source.
This causes a problem when a decrypting an encrypting file and the source will never be released (deleted if the file inbound uses autoDelete)",,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9368,0.0,"Add known_hosts validation to SFTP Transport We are trying to push a file to an sftp server. We are using the machine name to connect to it. We want to validate that the server we are connecting to is the correct one. We have the third party servers public key.


* Does this apply to any connection type or only when using identity file?
** yes i believe this is true for identity file or password based authentication
* Any limitations/validations should be applied on that parameter?
** it should be a file that is readable.",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
